1,0.00109348881712691,2.92838989596077e-09,197.691505431474
1,0.000481234162952362,1.41014816384198e-05,-2.22008743707475
1,0.000274116939587466,3.18093410721892e-07,-4.00603377707385
1,0.000214486351272468,6.4413157525097e-08,-4.56555345083043
1,0.000130795079811813,1.14411035773053e-08,-5.03908333738672
1,0.000404767461328944,1.27585988828753e-07,-3.93885731927863
1,-9.38435871586351e-05,7.34101240233363e-09,-5.4087548665763
1,-1.63543683892843e-05,1.61888776368161e-08,-5.6048934349988
1,-0.000363158179058922,9.0084343545786e-08,-4.02294110814374
1,-4.94532777915575e-05,5.35794219859475e-08,-4.9919114490398
1,0.000572623410704905,1.55275777256242e-05,-2.16957141067706
1,0.000407361236045285,3.11220525675575e-05,-1.82981445820937
1,-0.000735953369284071,9.86269153984354e-06,-2.37960084276459
1,-0.00252816991900782,1.89050420741372e-05,-1.9126784690417
1,-0.00152995646712332,1.7631289223586e-06,-2.60408333200794
1,-0.000137651120825906,2.08605053496957e-05,-2.03205579821295
1,0.000799949634809309,4.00491246479828e-07,-3.21005236742873
1,-0.000101473560474635,2.05026177845491e-07,-4.31863645361809
1,0.000420777010317928,2.96941150709571e-07,-3.86042085537594
1,0.000307898867592245,3.06492287040775e-07,-3.98806418395563
1,0.00140134414995213,1.37657720656167e-06,-2.6783603786252
1,1.34515465626814e-06,1.91662816534616e-05,-2.07486245850302
1,0.000603989105809122,2.38561217327792e-07,-3.50341387809411
1,-0.000305475900868684,4.12782156861044e-07,-3.88082402410575
1,-0.00089248620176443,1.18004789352304e-06,-3.13116157855617
1,-6.21267627042468e-05,5.97367256409483e-07,-3.80581976258382
1,-0.0015128255311548,2.41190458020843e-06,-2.63678357702714
1,2.36401631841562e-05,1.2897378816186e-06,-3.42400263337372
1,-0.000252270067241205,1.32622681753301e-07,-4.32163287463506
1,0.000885631980619035,3.71239374522936e-06,-2.78996177019408
1,0.00297111996024573,4.15513031592946e-06,-1.77701936702756
1,-0.000573564881444738,6.10617649784027e-06,-2.61985036634397
1,0.000249455811277993,7.30229674003953e-07,-3.66602822715213
1,0.000799949572007629,4.00491246479828e-07,-3.21005249287012
1,-0.00113558075748138,9.33825122010829e-06,-2.36533297750314
1,-7.41795831651328e-05,2.20189789829733e-07,-4.29557634933591
1,0.00200212496967248,3.84323416308762e-06,-2.35678021813039
1,-0.00148108520826744,1.43614298052708e-05,-2.14279403548271
1,0.000836369967147119,1.7737875570152e-06,-3.06769914148222
1,0.00146736819378995,5.39969038221431e-06,-2.50888901345132
1,0.000193579530707481,3.72173170179031e-08,-4.69349388225233
1,-0.00146051424917398,2.09396777907223e-06,-2.6725639457359
1,-0.00150635372382295,6.09067446119906e-06,-2.46178267394557
1,0.00260968780911362,1.0389892790557e-05,-2.05327706561164
1,-0.000348955417400777,3.65266745962759e-08,-3.53943259613028
1,-0.00121846806030109,1.9343231114814e-05,-2.03189067252962
1,-0.000549011506738425,2.50639407552225e-07,-3.64201939624503
1,0.00180289029785565,1.00191334397097e-06,-1.92837996150274
1,0.00103914639324646,1.92339894025784e-05,-2.04502853821892
1,-0.000236158138074312,4.43020162262193e-08,-4.48036422568138
1,3.87316919492398e-05,3.04251953356498e-05,-1.8437786088186
1,-0.00104494970493956,1.18585821973213e-06,-3.00581315953459
1,-0.000951821520790258,3.94889201537729e-06,-2.75001008241811
1,0.000149787746111948,1.22233043101372e-05,-2.29884886164914
1,0.000995224075474754,2.20432287106053e-05,-1.98246949978663
1,-7.30598785067374e-05,4.71514295702982e-06,-2.77548315209102
1,-0.000340049260745764,3.13524119311522e-05,-1.82694909892038
1,-0.000159142366052868,2.20029876591326e-06,-3.15138702039822
1,-0.00275704439408296,9.59640883122738e-06,-2.02469544487445
1,-0.000611209265766051,1.70758420083474e-05,-2.1216676820892
1,-0.000656189255963568,2.90058746384248e-05,-1.86026723539701
1,-0.000283373650754307,3.10203830560725e-05,-1.83282221782707
1,-0.00329930931437941,2.34169503284812e-07,18.9653611805409
1,0.000864466949243799,3.28535271034447e-07,-2.97066879395006
1,-4.41719377877001e-05,1.08606056885611e-05,-2.35877792125512
1,0.000179446140644099,2.38451365922357e-08,-4.7443169610644
1,-0.00146846152996346,7.18403896063941e-07,-2.2159878420916
1,0.000115265351924724,2.44473333004134e-08,-5.13532680859091
1,0.000323841159978774,1.40273199498811e-07,-4.15970315960758
1,-0.00265836695407308,2.1845833155847e-05,-1.84768854672168
1,-0.00146947585780893,2.09390474056685e-06,-2.66629369780922
1,-0.000514003298799859,1.44622947892856e-06,-3.27561812908814
1,-0.000819427049062612,1.3712091253084e-06,-3.14874977539809
1,-0.000946538908838641,4.05810634603518e-07,-2.89848890114332
1,3.3307814150681e-05,1.42449819066309e-06,-3.37413958498742
1,-0.000256476021653789,2.12592427219557e-08,-3.929829942237
1,-6.91835062529743e-06,1.25421173361118e-08,-5.73886213323476
1,0.00266009971437046,2.33821760116783e-06,-1.61359805472649
1,0.000604891432158918,5.09472782126582e-07,-3.52953774253114
1,-0.000100963269575956,1.84765358071337e-07,-4.36818787981727
1,-0.00016985349140771,3.66006467925498e-08,-4.81116190762673
1,0.000358464970059143,6.56909204876828e-08,-3.93479272964236
1,-0.000534214179913864,6.9073242489993e-07,-3.52985888138954
1,-0.00118345191169681,9.53301452085996e-07,-2.8407676629326
1,-0.000207161830161298,1.97155726758863e-07,-4.25448159394695
1,-0.00107129071050749,3.13456796854231e-06,-2.79712740917649
1,-0.0010560462405455,1.36296086334922e-05,-2.2044043580289
1,-0.00121287025599195,2.23141417754524e-06,-2.82049726001373
1,0.00166768810679998,1.21004126301995e-05,-2.18989799046445
1,-0.000522699060742568,6.20898790762529e-07,-3.56971721374716
1,0.000100305844719448,1.45268346394178e-07,-4.48139516222825
1,-0.000149939600782342,3.4233450150087e-06,-2.93284610402295
1,0.000585254721845189,2.22451454126513e-06,-3.07468115893394
1,0.000411474842241582,1.61804748042431e-05,-2.15430419231091
1,0.000388630166396413,3.42507913148282e-07,-3.86668741968046
1,0.00293592031680114,1.31960803027966e-05,-1.93488082510693
1,0.000676666145495193,3.60861704344095e-07,-3.42664722194144
