1,0.109868405052454,9.06231867118469e-06
2,0.150352194983723,1.14230427936564e-05
3,0.100383864214769,2.38798952465238e-05
4,0.109277938767802,1.93052189638891e-05
5,0.100004596833049,1.26493736819484e-05
6,0.132220826473762,7.90410700428836e-06
7,0.085100417170704,7.43470919257246e-05
8,0.17958883168348,1.68603048513658e-05
9,0.0820351503290258,9.85351722544315e-05
10,0.119370127628307,1.69719182210176e-06
11,0.0855926857965175,6.23658933940603e-05
12,0.0896490630476074,1.78054119238294e-05
13,0.0933539067080142,3.59925767309233e-05
14,0.13063123997071,7.20262523652105e-06
15,0.148198361164225,1.3447306902066e-05
16,0.121570788538935,3.35330604832197e-06
17,0.114279506713409,2.74213001119457e-06
18,0.150658978765304,2.39062710025329e-06
19,0.102689339854128,2.12766219068791e-05
20,0.149025477148171,1.02769010359668e-05
21,0.0835532123980256,3.45198933661488e-05
22,0.122763395946324,3.54911374965078e-05
23,0.110113700451562,4.82538047798938e-05
24,0.149478145102227,2.75891047489268e-06
25,0.140276738977152,5.1240504373095e-05
26,0.134129877107528,2.38535834087568e-05
27,0.0423957996597614,3.28261735730366e-05
28,0.11977322617175,7.79458291689552e-06
29,0.114588321569313,6.53595664714824e-05
30,0.117935540925473,1.30753587613537e-05
31,0.101593800669069,6.05729187418618e-05
32,0.128914518757284,1.04613729220331e-05
33,0.0906353633273872,1.40610038302017e-05
34,0.125119873154206,8.71761765112482e-06
35,0.119822021545737,5.59867670688684e-05
36,0.125848077157056,1.9871803741734e-05
37,0.125580075080037,2.27949297945375e-06
38,0.11065215604471,7.52891651144062e-06
39,0.154062402484187,7.20562476395811e-06
40,0.0997521733624414,0.000204150741040595
41,0.0750830220036889,9.03138856384284e-06
42,0.132165747594681,3.33356102296054e-06
43,0.128219033963212,3.58310020865708e-06
44,0.113101805388986,2.13921146330386e-06
45,0.117356859841956,5.00859026663397e-06
46,0.133351539176428,3.27788991972275e-06
47,0.135374849906492,1.03957608443908e-05
48,0.133826184568229,8.14347687279863e-06
49,0.115424300748567,5.89556124289925e-05
50,0.107167861136176,5.62706767349304e-06
51,0.138579508947262,7.63251058178521e-06
52,0.130642072267469,1.82117663190512e-05
53,0.128580761329272,6.47609176223938e-05
54,0.0533732818033692,2.15712094709562e-05
55,0.126828426771,6.1017410717566e-06
56,0.142669016273462,2.14382047941686e-05
57,0.144883503738125,1.04680241253955e-05
58,0.10952041424398,3.64417093357521e-05
59,0.0703699571573356,7.41068040444061e-05
60,0.0876465080175926,2.05556519649382e-05
61,0.122281187395089,5.54374937464018e-06
62,0.113643679401095,4.56948139632287e-05
63,0.129447713336681,6.34641620329516e-06
64,0.0904510629632414,5.82685992973783e-05
65,0.0865229077400375,4.07005208511946e-05
66,0.103157151520127,6.79829187121911e-06
67,0.152899410174531,7.32631031233765e-06
68,0.095706791552126,2.69120337272092e-05
69,0.121371496759153,1.47375928397307e-05
70,0.167904240153181,4.01381152211824e-06
71,0.136421011074405,2.73698627292652e-06
72,0.115657973953318,4.51050267149703e-05
73,0.0815180712733075,2.39151096028813e-05
74,0.138534414066962,2.8351164316869e-05
75,0.0767584201138905,1.28552769381553e-05
76,0.146520793254241,1.60625597302907e-05
77,0.113355892728279,4.60452145171198e-06
